Student_ID,Name,Skills,Preferred_Role,CGPA,Mock_OA_Score,Projects,Internships_Done,Placed_Status
2025CS14097,Student_4097,"NumPy, Python, PyTorch, Data Science, Machine Learning, Tableau",Data Scientist,8.5,65,1,3,1
2025CS14098,Student_4098,"PyTorch, TensorFlow, Docker, MLOps, Machine Learning, AWS",Machine Learning Engineer,7.55,42,6,2,1
2025CS14099,Student_4099,"Vue.js, Redux, JavaScript, React, TypeScript",Frontend Developer,8.07,42,3,1,0
2025CS14100,Student_4100,"Python, SQL, Git, C++",Software Engineer,8.82,94,6,1,1
2025CS14101,Student_4101,"Express.js, Git, Node.js",Full Stack Developer,9.36,89,3,2,1
2025CS14102,Student_4102,"Wireframing, Sketch, Figma, CSS",UI/UX Designer,9.41,64,6,3,1
2025CS14103,Student_4103,"Spring Boot, MongoDB, API Design",Backend Developer,8.24,58,4,1,1
2025CS14104,Student_4104,"Sketch, Adobe XD, HTML, Prototyping, Wireframing, Figma",UI/UX Designer,6.2,94,6,0,1
2025CS14105,Student_4105,"Power BI, R, Statistics, Python, Tableau, SQL",Data Analyst,7.29,60,6,0,0
2025CS14106,Student_4106,"JIRA, Python, Java",QA Engineer,6.88,95,2,3,1
2025CS14107,Student_4107,"iOS Development, Java, Kotlin",Mobile App Developer,6.27,59,4,1,0
2025CS14108,Student_4108,"Azure, Linux, Git, Docker, Kubernetes, AWS",DevOps Engineer,6.57,94,4,3,1
2025CS14109,Student_4109,"PyTorch, MLOps, Deep Learning, TensorFlow",Machine Learning Engineer,7.43,53,6,1,1
2025CS14110,Student_4110,"Python, SQL, Machine Learning",Data Scientist,8.23,79,4,2,1
2025CS14111,Student_4111,"Manual Testing, SQL, Python, Selenium",QA Engineer,6.41,67,3,3,1
2025CS14112,Student_4112,"Automation Testing, Python, SQL, Selenium",QA Engineer,6.96,46,4,3,1
2025CS14113,Student_4113,"Bash Scripting, Docker, Git, Kubernetes",DevOps Engineer,9.63,54,2,3,1
2025CS14114,Student_4114,"Sketch, User Research, Prototyping",UI/UX Designer,8.32,58,3,2,1
2025CS14115,Student_4115,"Tailwind CSS, CSS, JavaScript, React, HTML",Frontend Developer,9.62,81,4,1,1
2025CS14116,Student_4116,"Bash Scripting, Docker, Git, CI/CD",DevOps Engineer,8.84,98,6,3,1
2025CS14117,Student_4117,"Power BI, Statistics, Data Science, R",Data Analyst,6.62,49,4,0,0
2025CS14118,Student_4118,"Deep Learning, Python, TensorFlow, MLOps, Docker, Machine Learning",Machine Learning Engineer,7.82,59,0,3,1
2025CS14119,Student_4119,"Sketch, User Research, Pandas, HTML, Prototyping, Wireframing, Figma",UI/UX Designer,6.38,49,4,0,0
2025CS14120,Student_4120,"NumPy, JIRA, Python, Automation Testing, Manual Testing",QA Engineer,7.23,54,3,1,0
2025CS14121,Student_4121,"React Native, Android Studio, Swift",Mobile App Developer,8.94,63,0,3,1
2025CS14122,Student_4122,"Flask, Node.js, MongoDB, SQL, PostgreSQL, Express.js",Backend Developer,6.29,73,3,1,0
2025CS14123,Student_4123,"Automation Testing, Manual Testing, SQL",QA Engineer,6.51,72,0,3,1
2025CS14124,Student_4124,"CSS, Git, React, HTML, Node.js, Express.js",Full Stack Developer,8.93,61,6,1,1
2025CS14125,Student_4125,"Deep Learning, Python, PyTorch, Scikit-learn, Tableau, SQL",Data Scientist,9.64,94,6,1,1
2025CS14126,Student_4126,"Python, NumPy, Data Science, Scikit-learn",Data Scientist,7.62,70,5,1,1
2025CS14127,Student_4127,"Java, Android Studio, React Native",Mobile App Developer,6.66,40,5,3,0
2025CS14128,Student_4128,"Tailwind CSS, Redux, JavaScript, React, TypeScript, Angular",Frontend Developer,6.63,55,1,3,0
2025CS14129,Student_4129,"HTML, Git, JavaScript, React",Full Stack Developer,7.36,62,1,3,1
2025CS14130,Student_4130,"MongoDB, SQL, Java, NoSQL",Backend Developer,7.43,82,4,0,1
2025CS14131,Student_4131,"Tableau, PyTorch, TensorFlow, Data Science",Data Scientist,6.37,80,6,1,1
2025CS14132,Student_4132,"Python, TensorFlow, Machine Learning",Machine Learning Engineer,6.07,55,4,3,1
2025CS14133,Student_4133,"Java, JIRA, Python, Manual Testing, SQL, Selenium",QA Engineer,9.22,65,5,0,1
2025CS14134,Student_4134,"Django, Spring Boot, NoSQL, MongoDB, PostgreSQL, API Design",Backend Developer,7.92,80,2,0,1
2025CS14135,Student_4135,"System Design, Java, Python, Git, Data Structures",Software Engineer,8.19,55,3,0,0
2025CS14136,Student_4136,"Django, Express.js, PostgreSQL",Backend Developer,8.96,71,3,2,1
2025CS14137,Student_4137,"Data Analysis, Agile, Communication, Product Management, Roadmapping, SQL",Product Manager,8.2,78,4,0,1
2025CS14138,Student_4138,"AWS, Docker, Azure, Kubernetes",DevOps Engineer,8.42,57,6,0,1
2025CS14139,Student_4139,"Power BI, Java, Statistics, Data Science, Excel",Data Analyst,7.81,52,5,2,1
2025CS14140,Student_4140,"Spring Boot, SQL, MongoDB, Express.js, PostgreSQL, API Design",Backend Developer,7.92,67,4,1,1
2025CS14141,Student_4141,"Power BI, Statistics, R, Data Science, SQL",Data Analyst,9.15,47,5,1,1
2025CS14142,Student_4142,"System Design, Python, C++",Software Engineer,7.89,56,2,1,0
2025CS14143,Student_4143,"Adobe XD, Wireframing, Sketch, Figma",UI/UX Designer,9.47,59,3,0,1
2025CS14144,Student_4144,"Azure, Networking, Virtualization, Manual Testing, AWS",System Administrator,8.61,49,3,1,0
2025CS14145,Student_4145,"Vue.js, TypeScript, JavaScript, Redux",Frontend Developer,9.5,51,5,0,1
2025CS14146,Student_4146,"PyTorch, TensorFlow, Deep Learning, Machine Learning",Machine Learning Engineer,8.75,53,0,3,1
2025CS14147,Student_4147,"Flutter, Java, iOS Development, Kotlin, Swift",Mobile App Developer,9.26,50,1,0,0
2025CS14148,Student_4148,"CI/CD, Azure, Linux, Jenkins, Kubernetes, AWS",DevOps Engineer,7.89,48,6,1,1
2025CS14149,Student_4149,"Bash, Virtualization, Windows Server",System Administrator,9.14,46,5,1,1
2025CS14150,Student_4150,"SQL, Power BI, Data Science, R",Data Analyst,6.62,67,0,2,0
2025CS14151,Student_4151,"Java, PyTorch, TensorFlow, Machine Learning, AWS",Machine Learning Engineer,6.1,89,0,3,1
2025CS14152,Student_4152,"Flutter, Java, Kotlin, Swift, React Native",Mobile App Developer,6.39,95,6,3,1
2025CS14153,Student_4153,"Vue.js, Tailwind CSS, Redux",Frontend Developer,7.17,93,5,3,1
2025CS14154,Student_4154,"Vue.js, Angular, React, Redux",Frontend Developer,6.44,79,2,3,1
2025CS14155,Student_4155,"TypeScript, JavaScript, React",Frontend Developer,6.53,89,6,0,1
2025CS14156,Student_4156,"Deep Learning, PyTorch, TensorFlow, MLOps, Docker, Machine Learning",Machine Learning Engineer,6.59,53,2,3,0
2025CS14157,Student_4157,"Tailwind CSS, CSS, JavaScript, HTML, Angular",Frontend Developer,8.65,90,4,1,1
2025CS14158,Student_4158,"Sketch, Adobe XD, CSS, User Research, Figma",UI/UX Designer,7.75,49,0,2,0
2025CS14159,Student_4159,"CI/CD, Azure, Git, AWS",DevOps Engineer,9.03,79,4,3,1
2025CS14160,Student_4160,"Git, React, HTML, Node.js, MongoDB, Express.js",Full Stack Developer,7.99,46,1,0,0
2025CS14161,Student_4161,"Flutter, Android Studio, Kotlin, Swift, React Native",Mobile App Developer,6.21,48,5,1,0
2025CS14162,Student_4162,"Vue.js, CSS, Redux, React, HTML, Angular",Frontend Developer,6.97,99,6,2,1
2025CS14163,Student_4163,"Sketch, Adobe XD, HTML, Prototyping, Wireframing, User Research",UI/UX Designer,7.25,47,1,3,0
2025CS14164,Student_4164,"Data Analysis, JIRA, Agile, Communication, Product Management, Roadmapping",Product Manager,6.07,84,5,2,1
2025CS14165,Student_4165,"Azure, Linux, Windows Server, Bash, Virtualization, AWS",System Administrator,9.31,42,5,1,1
2025CS14166,Student_4166,"NumPy, Data Science, Scikit-learn, Tableau, SQL",Data Scientist,7.11,47,5,2,0
2025CS14167,Student_4167,"HTML, TypeScript, JavaScript, React",Frontend Developer,6.79,67,6,3,1
2025CS14168,Student_4168,"Python, C++, Data Structures",Software Engineer,6.87,96,2,0,1
2025CS14169,Student_4169,"CSS, JavaScript, Node.js, MongoDB, Express.js",Full Stack Developer,9.67,84,3,3,1
2025CS14170,Student_4170,"JavaScript, CSS, Angular",Frontend Developer,9.46,95,2,0,1
2025CS14171,Student_4171,"Flask, Node.js, Machine Learning, MongoDB, SQL, PostgreSQL, Express.js",Backend Developer,6.71,72,3,0,0
2025CS14172,Student_4172,"Azure, Linux, Windows Server, Bash, Virtualization, AWS",System Administrator,8.48,73,5,3,1
2025CS14173,Student_4173,"Python, Scikit-learn, Machine Learning",Data Scientist,6.26,48,6,3,1
2025CS14174,Student_4174,"Tailwind CSS, JavaScript, Angular",Frontend Developer,8.96,58,3,2,1
2025CS14175,Student_4175,"NumPy, SQL, Deep Learning",Data Scientist,9.61,69,6,1,1
2025CS14176,Student_4176,"Deep Learning, Python, PyTorch, MLOps, AWS",Machine Learning Engineer,9.87,74,1,0,1
2025CS14177,Student_4177,"Deep Learning, Python, PyTorch, Pandas, Data Science, Scikit-learn",Data Scientist,6.47,69,5,2,1
2025CS14178,Student_4178,"Python, PyTorch, Pandas, TensorFlow, Data Science",Data Scientist,7.31,59,4,3,1
2025CS14179,Student_4179,"Deep Learning, PyTorch, Pandas, Scikit-learn, Tableau, SQL",Data Scientist,6.43,88,0,2,1
2025CS14180,Student_4180,"Java, JIRA, Python, Automation Testing, SQL, Selenium",QA Engineer,8.89,65,2,0,0
2025CS14181,Student_4181,"System Design, Python, Java, C++",Software Engineer,9.47,88,4,2,1
2025CS14182,Student_4182,"Adobe XD, CSS, HTML, Prototyping, Wireframing, User Research",UI/UX Designer,6.88,45,3,2,0
2025CS14183,Student_4183,"JIRA, Communication, SQL, Data Analysis",Product Manager,7.67,74,0,3,1
2025CS14184,Student_4184,"Tableau, PyTorch, Pandas, Machine Learning",Data Scientist,9.07,96,2,3,1
2025CS14185,Student_4185,"Flutter, Java, Android Studio, iOS Development, Swift, React Native",Mobile App Developer,6.24,70,0,1,0
2025CS14186,Student_4186,"Git, React, HTML, MongoDB, Express.js",Full Stack Developer,8.1,97,0,1,1
2025CS14187,Student_4187,"JIRA, Data Analysis, Agile",Product Manager,7.06,46,5,2,0
2025CS14188,Student_4188,"MongoDB, SQL, Flask",Backend Developer,7.22,99,5,1,1
2025CS14189,Student_4189,"Azure, Linux, Windows Server, Bash, AWS",System Administrator,8.22,88,2,3,1
2025CS14190,Student_4190,"Python, Java, Data Structures",Software Engineer,9.6,54,2,1,1
2025CS14191,Student_4191,"Azure, Windows Server, Networking",System Administrator,7.87,55,5,1,1
2025CS14192,Student_4192,"Jenkins, iOS Development, Android Studio, React Native",Mobile App Developer,9.14,69,5,3,1
2025CS14193,Student_4193,"Statistics, R, Data Science, Tableau, SQL",Data Analyst,6.11,95,5,1,1
2025CS14194,Student_4194,"System Design, Algorithms, C++",Software Engineer,9.64,97,2,3,1
2025CS14195,Student_4195,"System Design, Algorithms, C++",Software Engineer,7.58,64,1,3,1
2025CS14196,Student_4196,"Java, JIRA, Automation Testing, Manual Testing, Selenium",QA Engineer,9.84,49,2,2,1
2025CS14197,Student_4197,"CI/CD, Linux, Bash Scripting, Kubernetes, Jenkins",DevOps Engineer,8.37,66,1,0,0
2025CS14198,Student_4198,"Data Analysis, JIRA, Agile, Communication, Product Management, Roadmapping",Product Manager,6.65,81,4,0,1
2025CS14199,Student_4199,"HTML, MongoDB, Express.js, React",Full Stack Developer,7.75,78,6,3,1
2025CS14200,Student_4200,"Java, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,7.65,76,3,1,1
2025CS14201,Student_4201,"Django, Java, NoSQL, SQL, API Design",Backend Developer,8.67,55,3,1,1
2025CS14202,Student_4202,"Sketch, Adobe XD, CSS, HTML, Prototyping, Wireframing",UI/UX Designer,6.39,68,6,2,1
2025CS14203,Student_4203,"Angular, JavaScript, Redux",Frontend Developer,6.89,91,0,1,1
2025CS14204,Student_4204,"Flask, Node.js, SQL, Express.js, API Design",Backend Developer,6.23,48,6,1,0
2025CS14205,Student_4205,"Virtualization, Azure, Windows Server, AWS",System Administrator,7.53,54,6,2,1
2025CS14206,Student_4206,"Flutter, Java, Android Studio",Mobile App Developer,6.7,96,0,0,0
2025CS14207,Student_4207,"Flutter, Azure, Linux, Networking, Windows Server",System Administrator,8.73,71,4,3,1
2025CS14208,Student_4208,"JIRA, SQL, Java",QA Engineer,7.02,81,5,0,1
2025CS14209,Student_4209,"Bash Scripting, Linux, Kubernetes",DevOps Engineer,6.74,73,0,0,0
2025CS14210,Student_4210,"Spring Boot, PostgreSQL, Java, Flask",Backend Developer,8.4,60,3,0,0
2025CS14211,Student_4211,"Wireframing, User Research, Prototyping",UI/UX Designer,7.59,63,6,1,1
2025CS14212,Student_4212,"Java, Automation Testing, MLOps, Manual Testing, SQL, Selenium",QA Engineer,7.16,93,0,3,1
2025CS14213,Student_4213,"Python, PyTorch, Docker, MLOps, Machine Learning, AWS",Machine Learning Engineer,7.39,60,2,2,0
2025CS14214,Student_4214,"SQL, Statistics, R, Excel",Data Analyst,9.04,80,2,0,1
2025CS14215,Student_4215,"Java, JIRA, Python, Automation Testing, Manual Testing, Selenium",QA Engineer,8.68,54,3,2,1
2025CS14216,Student_4216,"JIRA, Manual Testing, SQL, Java",QA Engineer,6.41,96,0,2,1
2025CS14217,Student_4217,"JIRA, Communication, Data Analysis, Agile",Product Manager,9.13,83,6,1,1
2025CS14218,Student_4218,"JavaScript, Git, React, Communication, Node.js, MongoDB, SQL",Full Stack Developer,6.08,55,2,0,0
2025CS14219,Student_4219,"HTML, Vue.js, JavaScript, React",Frontend Developer,8.39,77,5,3,1
2025CS14220,Student_4220,"Java, JIRA, Python, Automation Testing, Manual Testing, SQL",QA Engineer,6.15,57,1,1,0
2025CS14221,Student_4221,"Vue.js, TypeScript, JavaScript",Frontend Developer,8.39,90,0,3,1
2025CS14222,Student_4222,"Automation Testing, JIRA, Java, Selenium",QA Engineer,6.34,90,6,2,1
2025CS14223,Student_4223,"PyTorch, TensorFlow, MLOps, Docker, Machine Learning",Machine Learning Engineer,9.42,93,6,1,1
2025CS14224,Student_4224,"Machine Learning, TensorFlow, AWS",Machine Learning Engineer,8.45,72,2,3,1
2025CS14225,Student_4225,"Deep Learning, Python, PyTorch, TensorFlow, MLOps, AWS",Machine Learning Engineer,7.07,99,3,0,1
2025CS14226,Student_4226,"Spring Boot, Flask, Express.js, PostgreSQL",Backend Developer,9.09,61,5,1,1
2025CS14227,Student_4227,"PyTorch, MLOps, Docker, Deep Learning",Machine Learning Engineer,8.18,71,2,1,1
2025CS14228,Student_4228,"Java, JIRA, Python, Git, Automation Testing, Manual Testing, Selenium",QA Engineer,8.75,64,0,0,0
2025CS14229,Student_4229,"Tableau, R, Data Science, Excel",Data Analyst,8.59,61,6,3,1
2025CS14230,Student_4230,"CI/CD, Git, C++, Kubernetes, AWS",DevOps Engineer,8.62,58,5,2,1
2025CS14231,Student_4231,"Azure, Linux, Networking, Windows Server, Virtualization, AWS",System Administrator,6.57,74,2,0,0
2025CS14232,Student_4232,"Bash, Azure, AWS",System Administrator,6.45,57,5,2,1
2025CS14233,Student_4233,"Flutter, iOS Development, Kotlin, Java",Mobile App Developer,8.02,67,3,3,1
2025CS14234,Student_4234,"SQL, Git, Node.js, Express.js",Full Stack Developer,9.14,48,3,3,1
2025CS14235,Student_4235,"PyTorch, Docker, TensorFlow",Machine Learning Engineer,9.7,53,6,2,1
2025CS14236,Student_4236,"Vue.js, CSS, JavaScript, NoSQL, TypeScript, Angular",Frontend Developer,7.33,45,2,1,0
2025CS14237,Student_4237,"Bash Scripting, Docker, AWS",DevOps Engineer,8.7,50,1,1,0
2025CS14238,Student_4238,"Azure, Linux, Networking, Windows Server, Virtualization",System Administrator,6.44,94,2,2,1
2025CS14239,Student_4239,"Vue.js, Tailwind CSS, CSS, Redux, JavaScript, HTML",Frontend Developer,8.69,66,2,1,1
2025CS14240,Student_4240,"Tailwind CSS, JavaScript, CSS",Frontend Developer,6.93,99,2,3,1
2025CS14241,Student_4241,"Vue.js, CSS, Redux, JavaScript, HTML, TypeScript",Frontend Developer,9.01,64,2,2,1
2025CS14242,Student_4242,"PyTorch, TensorFlow, Data Science, Pandas, Machine Learning, Tableau",Data Scientist,8.44,74,6,1,1
2025CS14243,Student_4243,"Wireframing, Figma, Adobe XD, Prototyping",UI/UX Designer,6.85,86,3,3,1
2025CS14244,Student_4244,"HTML, TypeScript, React, Redux",Frontend Developer,9.25,78,4,0,1
2025CS14245,Student_4245,"Azure, Linux, Networking, Windows Server, Bash, AWS",System Administrator,6.03,85,3,1,1
2025CS14246,Student_4246,"CI/CD, Azure, Bash Scripting, Git, Agile, Jenkins",DevOps Engineer,6.15,50,6,3,1
2025CS14247,Student_4247,"AWS, TensorFlow, Machine Learning",Machine Learning Engineer,9.85,61,5,0,1
2025CS14248,Student_4248,"Tableau, SQL, Statistics",Data Analyst,9.8,81,5,0,1
2025CS14249,Student_4249,"Data Analysis, Agile, Communication, Product Management, Roadmapping, SQL",Product Manager,7.05,89,0,1,1
2025CS14250,Student_4250,"Flutter, Java, Android Studio, iOS Development, Kotlin",Mobile App Developer,8.75,49,5,1,1
2025CS14251,Student_4251,"System Design, Java, Git, Algorithms, Data Structures",Software Engineer,6.4,99,1,0,1
2025CS14252,Student_4252,"Python, MLOps, TensorFlow, Deep Learning",Machine Learning Engineer,7.04,92,2,2,1
2025CS14253,Student_4253,"Python, Docker, Machine Learning",Machine Learning Engineer,6.61,83,6,1,1
2025CS14254,Student_4254,"Linux, Networking, Windows Server, Bash, Virtualization, AWS",System Administrator,6.94,49,2,3,0
2025CS14255,Student_4255,"CI/CD, Azure, Bash Scripting, Git, Docker, Kubernetes, Swift",DevOps Engineer,9.31,49,4,1,1
2025CS14256,Student_4256,"Power BI, Java, Python, SQL, Excel",Data Analyst,7.92,64,2,3,1
2025CS14257,Student_4257,"Git, React, SQL, MongoDB, Express.js",Full Stack Developer,9.04,53,5,1,1
2025CS14258,Student_4258,"Java, Android Studio, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,6.17,69,5,3,1
2025CS14259,Student_4259,"Flutter, Kotlin, Java, Android Studio",Mobile App Developer,9.75,51,3,1,1
2025CS14260,Student_4260,"Vue.js, Tailwind CSS, JavaScript, CSS",Frontend Developer,9.67,53,2,2,1
2025CS14261,Student_4261,"HTML, MongoDB, Express.js, SQL",Full Stack Developer,8.12,49,3,2,1
2025CS14262,Student_4262,"Java, NoSQL, SQL, PostgreSQL, API Design",Backend Developer,6.61,65,0,2,0
2025CS14263,Student_4263,"PyTorch, TensorFlow, MLOps, Machine Learning, AWS",Machine Learning Engineer,7.99,63,4,3,1
2025CS14264,Student_4264,"Bash Scripting, Docker, Azure, Git",DevOps Engineer,8.33,93,4,3,1
2025CS14265,Student_4265,"Power BI, Statistics, Data Science, TypeScript, SQL, Excel",Data Analyst,9.04,72,6,0,1
2025CS14266,Student_4266,"System Design, Java, Git, C++, SQL, Data Structures",Software Engineer,8.53,74,3,0,1
2025CS14267,Student_4267,"iOS Development, Java, Swift, React Native",Mobile App Developer,9.19,57,1,0,0
2025CS14268,Student_4268,"PyTorch, TensorFlow, Scikit-learn, Machine Learning",Data Scientist,8.53,55,1,2,1
2025CS14269,Student_4269,"System Design, Git, C++, Algorithms, SQL, Data Structures",Software Engineer,6.57,45,5,2,0
2025CS14270,Student_4270,"Power BI, R, Data Science, Tableau, SQL, Excel",Data Analyst,6.95,94,1,1,1
2025CS14271,Student_4271,"Communication, Roadmapping, Data Analysis, Agile",Product Manager,8.17,96,6,2,1
2025CS14272,Student_4272,"Java, Android Studio, Kotlin, Swift, React Native",Mobile App Developer,6.95,70,5,1,1
2025CS14273,Student_4273,"Java, Flask, SQL, NoSQL, Express.js, API Design",Backend Developer,7.79,69,4,1,1
2025CS14274,Student_4274,"SQL, Java, Express.js",Backend Developer,6.39,51,0,1,0
2025CS14275,Student_4275,"JIRA, Python, SQL, Selenium",QA Engineer,9.66,92,3,1,1
2025CS14276,Student_4276,"Power BI, R, Python, Data Science, Tableau, SQL",Data Analyst,6.72,82,3,0,0
2025CS14277,Student_4277,"Django, Flask, Spring Boot, MongoDB, SQL, PostgreSQL",Backend Developer,7.95,52,4,2,1
2025CS14278,Student_4278,"CI/CD, Linux, Git, Docker, Kubernetes, AWS",DevOps Engineer,8.52,57,0,3,1
2025CS14279,Student_4279,"NumPy, Python, PyTorch, Pandas, Data Science, Machine Learning",Data Scientist,6.63,94,2,1,1
2025CS14280,Student_4280,"Bash, Virtualization, Azure, AWS",System Administrator,6.42,87,1,0,0
2025CS14281,Student_4281,"System Design, SQL, Git, C++",Software Engineer,8.62,61,0,2,1
2025CS14282,Student_4282,"CI/CD, Azure, CSS, Bash Scripting, Linux, Jenkins, AWS",DevOps Engineer,8.76,60,2,1,1
2025CS14283,Student_4283,"System Design, Algorithms, Data Structures",Software Engineer,8.29,76,3,2,1
2025CS14284,Student_4284,"Python, Tableau, PyTorch, Scikit-learn",Data Scientist,9.63,51,0,1,0
2025CS14285,Student_4285,"Power BI, Azure, Networking, Windows Server, AWS",System Administrator,8.94,56,3,3,1
2025CS14286,Student_4286,"Bash Scripting, Azure, Git, Kubernetes",DevOps Engineer,9.26,77,6,2,1
2025CS14287,Student_4287,"Django, Spring Boot, Node.js, NoSQL, PostgreSQL",Backend Developer,8.35,67,4,1,1
2025CS14288,Student_4288,"Tableau, Data Science, Machine Learning",Data Scientist,6.98,63,1,3,1
